age,job,marital,education,default,balance,housing,loan,day,duration,campaign,pdays,previous,poutcome,y,month_int,cons.conf.idx,emp.var.rate,euribor3m,nr.employed,cons.price.idx
43,9,1,3,0,9,1,1,6,7.87,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
43,9,1,3,0,9262,1,0,6,0.75,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
22,5,2,1,0,3,1,0,6,2.6,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
45,1,3,1,0,0,1,0,6,17.98,3,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
32,2,3,1,0,0,1,0,6,1.57,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
37,2,1,1,0,83,1,0,6,1.13,1,363,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
28,3,1,3,0,60,1,0,6,2.68,1,337,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
23,5,1,1,0,83,1,0,6,3.32,1,358,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
38,1,2,2,0,171,1,1,6,1.0,1,272,3,2,0,5,-36.4,1.1,4.857,5191.0,93.994
30,5,1,1,0,78,1,0,6,3.3,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
35,4,1,1,0,-244,1,1,6,1.97,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
55,3,1,3,0,1086,1,0,6,2.43,1,272,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
44,3,1,3,0,-298,1,0,6,4.93,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
42,4,1,1,0,1455,1,0,6,6.07,4,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
33,4,1,1,0,2468,1,1,6,1.4,1,282,4,2,0,5,-36.4,1.1,4.857,5191.0,93.994
34,1,3,2,0,-401,1,0,6,6.3,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
37,7,1,3,0,90,1,0,6,0.65,1,363,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
44,5,1,1,0,1864,1,0,6,0.17,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
41,2,1,2,0,-15,1,0,6,0.55,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
30,2,2,1,0,516,1,0,6,1.1,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
31,5,3,1,0,1016,1,0,6,0.33,1,342,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
51,7,1,3,0,106,1,0,6,3.62,1,169,5,2,0,5,-36.4,1.1,4.857,5191.0,93.994
31,9,2,1,0,209,1,0,6,3.22,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
34,8,1,2,0,0,1,0,6,10.18,1,183,1,2,1,5,-36.4,1.1,4.857,5191.0,93.994
33,3,1,1,0,0,1,1,6,2.58,5,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
39,1,1,1,0,-473,1,0,6,5.3,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
42,4,3,1,0,24,1,0,6,3.65,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
31,3,2,1,0,1979,1,1,6,20.08,1,-1,0,1,1,5,-36.4,1.1,4.857,5191.0,93.994
29,3,1,1,0,751,1,0,6,3.52,1,288,5,1,0,5,-36.4,1.1,4.857,5191.0,93.994
32,2,2,1,0,-569,1,0,6,1.78,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
33,9,2,2,0,0,1,0,6,2.07,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
44,3,1,3,0,0,1,0,6,0.28,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
42,1,1,3,0,-679,1,1,6,2.65,1,343,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
26,1,2,2,0,1494,1,0,6,7.95,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
33,4,1,1,0,680,1,0,6,4.42,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
33,5,1,1,1,2,0,0,6,2.27,5,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
51,1,3,2,0,93,1,1,6,3.68,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
27,4,1,1,0,0,1,0,6,13.95,1,-1,0,1,1,5,-36.4,1.1,4.857,5191.0,93.994
31,2,2,1,0,13,0,0,6,5.3,1,166,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
29,9,2,2,0,7,0,0,6,0.85,1,179,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
46,3,1,3,0,91,1,0,6,0.48,1,356,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
38,3,1,3,0,689,1,0,6,9.75,2,296,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
51,7,3,3,0,10924,0,0,6,1.77,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
41,4,1,3,0,0,1,0,6,3.07,2,323,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
33,3,1,3,0,-457,1,1,6,2.13,1,350,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
52,5,3,3,0,432,1,1,6,0.73,4,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
35,5,1,1,0,347,1,0,6,4.7,4,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
50,4,3,1,1,2405,1,0,6,1.9,1,287,8,2,0,5,-36.4,1.1,4.857,5191.0,93.994
30,3,1,1,0,5903,1,0,6,3.85,1,363,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
36,1,2,2,0,7506,1,0,6,13.98,2,188,1,1,1,5,-36.4,1.1,4.857,5191.0,93.994
38,2,2,1,0,1255,1,0,6,2.0,1,170,4,2,0,5,-36.4,1.1,4.857,5191.0,93.994
47,4,1,3,0,31,1,0,6,0.83,1,356,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
32,3,2,1,1,-206,1,0,6,2.47,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
46,8,1,2,0,0,1,1,6,0.62,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
34,2,2,1,0,827,1,0,6,4.23,1,267,4,2,0,5,-36.4,1.1,4.857,5191.0,93.994
42,3,2,3,0,-95,1,0,6,3.4,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
30,3,2,1,0,-110,1,0,6,7.13,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
46,1,1,1,0,-27,1,0,6,4.82,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
35,3,1,1,0,80,1,1,6,5.28,1,363,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
27,9,2,1,0,0,1,0,6,2.55,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
45,2,1,1,0,115,1,0,6,1.8,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
32,3,1,1,0,290,1,0,6,2.5,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
37,1,2,2,0,102,1,0,6,7.42,1,258,2,2,1,5,-36.4,1.1,4.857,5191.0,93.994
33,3,2,1,0,5137,1,0,6,2.05,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
38,7,2,1,0,592,0,0,6,4.58,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
27,2,2,1,0,0,1,0,6,2.93,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
31,4,1,1,0,223,0,0,6,4.95,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
27,3,2,1,1,-233,1,0,6,12.13,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
27,2,2,1,0,2,1,1,6,9.23,2,356,1,2,1,5,-36.4,1.1,4.857,5191.0,93.994
48,1,1,2,0,586,1,1,6,2.98,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
45,1,1,2,0,-192,1,0,6,2.3,3,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
32,4,1,1,0,552,1,0,6,1.63,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
42,8,1,3,0,558,1,0,6,3.1,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
53,1,3,1,0,28,1,0,6,2.25,2,289,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
29,2,2,2,0,2203,1,0,6,18.85,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
45,9,3,1,0,728,1,1,6,2.6,2,169,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
32,4,1,1,0,752,1,0,6,8.65,2,166,5,2,1,5,-36.4,1.1,4.857,5191.0,93.994
25,5,2,1,0,-121,1,0,6,5.72,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
29,2,2,2,0,183,1,1,6,1.07,1,343,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
29,1,2,2,0,471,1,0,6,1.77,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
41,2,2,1,0,2242,1,0,6,7.65,4,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
35,5,3,1,0,-33,0,1,6,1.82,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
33,1,2,1,0,802,1,0,6,0.78,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
34,3,1,2,0,748,1,1,6,2.68,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
30,2,2,2,0,3,1,0,6,0.75,2,169,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
47,3,1,1,0,-216,1,0,6,3.28,1,282,3,2,0,5,-36.4,1.1,4.857,5191.0,93.994
49,1,1,1,0,99,1,0,6,11.45,2,343,1,2,1,5,-36.4,1.1,4.857,5191.0,93.994
37,3,2,3,1,21,0,0,6,3.85,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
39,1,2,2,0,0,0,0,6,6.48,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
55,3,1,3,0,663,1,0,6,3.83,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
30,8,1,3,0,501,1,1,6,5.38,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
36,5,1,1,0,22,1,0,6,2.08,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
36,3,2,1,0,111,1,0,6,2.9,3,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
34,5,3,1,0,991,1,0,6,1.48,1,344,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
38,2,1,1,0,1016,1,1,6,1.23,2,167,4,2,0,5,-36.4,1.1,4.857,5191.0,93.994
28,4,2,1,0,177,1,1,6,2.5,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
37,1,2,2,0,1517,0,1,6,1.0,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
29,4,2,1,0,266,1,0,6,9.0,1,-1,0,1,1,5,-36.4,1.1,4.857,5191.0,93.994
34,1,1,2,0,2640,1,0,6,3.02,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
32,3,2,3,0,18,1,1,6,5.08,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
37,9,1,1,0,4969,1,0,6,2.82,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
29,2,2,2,0,-803,1,1,6,13.78,1,329,9,2,0,5,-36.4,1.1,4.857,5191.0,93.994
44,3,1,1,0,-225,1,0,6,5.32,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
42,3,3,1,0,1491,1,0,6,3.38,2,334,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
35,1,2,2,0,1494,1,0,6,5.18,1,169,2,1,0,5,-36.4,1.1,4.857,5191.0,93.994
44,5,1,1,0,1872,1,0,6,2.92,1,322,3,2,0,5,-36.4,1.1,4.857,5191.0,93.994
34,8,2,1,0,339,1,0,6,1.83,2,359,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
26,8,1,2,0,37,1,1,6,3.45,1,363,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
38,1,1,2,0,4293,1,0,6,1.53,2,250,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
32,3,1,1,0,678,1,0,6,2.45,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
28,9,2,2,0,1010,1,0,6,15.18,1,336,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
49,2,2,1,0,571,1,0,6,5.35,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
35,1,2,1,0,83,1,0,6,1.5,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
36,1,1,2,0,222,1,0,6,5.28,1,169,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
29,4,2,1,0,305,1,0,6,2.3,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
26,3,2,1,0,191,1,0,6,9.17,1,-1,0,1,1,5,-36.4,1.1,4.857,5191.0,93.994
54,3,1,3,0,162,1,0,6,3.07,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
48,5,1,1,0,2597,1,0,6,3.03,2,355,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
32,2,3,1,0,3345,1,0,6,1.97,1,260,3,2,0,5,-36.4,1.1,4.857,5191.0,93.994
38,10,3,3,0,0,1,1,6,1.32,2,166,7,2,0,5,-36.4,1.1,4.857,5191.0,93.994
26,3,2,3,0,-295,1,0,6,2.3,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
49,5,2,1,0,6882,1,0,6,8.03,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
34,7,1,3,0,252,1,1,6,10.9,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
52,3,1,3,0,230,1,0,6,3.3,2,170,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
30,4,2,1,0,609,1,0,6,2.42,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
50,4,1,3,0,458,1,0,6,1.93,2,363,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
33,3,1,3,1,-542,1,0,6,1.93,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
29,3,2,1,0,114,1,0,6,8.33,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
49,5,1,3,0,0,1,0,6,7.42,2,166,3,2,1,5,-36.4,1.1,4.857,5191.0,93.994
42,2,2,1,0,568,1,0,6,5.18,2,341,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
34,8,1,2,0,842,1,0,6,2.35,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
39,2,3,1,0,530,1,1,6,1.13,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
36,2,1,1,0,-78,1,0,6,5.77,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
32,2,1,1,0,-360,1,0,6,2.18,2,344,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
37,1,3,2,0,503,1,0,6,3.67,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
33,3,1,3,0,289,1,0,6,5.15,1,363,4,2,0,5,-36.4,1.1,4.857,5191.0,93.994
47,7,1,2,0,2303,1,0,6,5.38,2,364,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
32,2,1,1,0,557,1,0,6,1.52,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
38,1,1,2,0,-1884,1,0,6,1.37,2,289,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
35,3,3,3,0,4401,1,0,6,5.27,2,279,4,2,0,5,-36.4,1.1,4.857,5191.0,93.994
23,11,2,1,0,834,1,0,6,4.72,3,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
37,1,2,2,0,509,1,0,6,2.22,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
31,3,2,1,0,-190,1,0,6,2.12,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
35,1,1,2,0,272,1,0,6,4.18,4,289,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
29,4,2,1,0,27,1,0,6,12.57,1,-1,0,1,1,5,-36.4,1.1,4.857,5191.0,93.994
37,1,1,2,0,0,1,0,6,1.4,2,169,3,2,0,5,-36.4,1.1,4.857,5191.0,93.994
34,4,1,1,0,-429,1,0,6,5.33,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
37,5,1,3,1,-483,1,1,6,3.7,2,168,3,2,0,5,-36.4,1.1,4.857,5191.0,93.994
28,3,2,1,0,524,1,0,6,9.23,2,-1,0,1,1,5,-36.4,1.1,4.857,5191.0,93.994
32,3,1,1,0,130,1,0,6,5.03,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
31,2,2,1,0,0,1,0,6,3.98,3,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
60,1,1,2,0,5990,1,0,6,6.6,3,-1,0,1,1,5,-36.4,1.1,4.857,5191.0,93.994
38,2,1,2,0,1,1,0,6,4.17,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
36,5,1,2,0,260,1,0,6,2.78,3,299,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
54,4,1,1,0,614,1,0,6,5.37,2,343,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
35,1,2,2,0,2576,1,1,6,2.27,3,273,4,2,0,5,-36.4,1.1,4.857,5191.0,93.994
35,3,1,3,0,623,1,0,6,1.62,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
37,4,1,2,0,828,1,0,6,3.43,2,342,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
36,2,2,1,0,634,1,0,6,4.68,2,250,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
27,11,2,1,0,3096,1,0,6,1.03,4,357,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
35,8,1,2,0,355,1,0,6,3.05,2,355,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
33,1,1,2,0,5289,1,0,6,8.12,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
33,1,2,2,0,372,1,1,6,2.58,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
30,3,1,1,0,313,1,1,6,5.18,3,364,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
38,3,1,1,0,638,1,0,6,1.5,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
52,1,2,2,0,-334,1,0,6,6.7,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
41,1,1,2,0,2470,1,0,6,0.37,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
40,3,1,3,0,34,1,0,6,5.83,2,344,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
33,4,1,1,0,519,1,0,6,2.92,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
26,4,2,1,0,985,1,0,6,4.45,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
37,3,1,1,0,1114,1,1,6,2.22,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
54,1,3,2,0,432,1,0,6,2.67,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
34,5,3,1,0,27,1,0,6,3.2,1,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
32,4,3,2,0,-2,1,0,6,1.72,3,168,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
33,1,1,1,0,3935,1,0,6,12.75,1,342,2,2,1,5,-36.4,1.1,4.857,5191.0,93.994
52,1,3,2,0,1988,1,0,6,1.47,1,299,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
37,2,1,1,0,1345,1,0,6,1.23,6,169,4,2,0,5,-36.4,1.1,4.857,5191.0,93.994
55,4,1,1,0,6205,0,0,6,3.88,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
28,3,1,2,0,417,1,1,6,8.72,2,363,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
34,4,2,3,0,0,1,1,6,2.87,4,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
26,9,1,1,0,285,1,0,6,4.42,2,342,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
37,2,1,1,0,146,1,1,6,1.37,2,356,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
35,3,2,1,0,343,1,0,6,2.52,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
30,3,1,3,0,0,1,0,6,3.98,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
32,3,1,3,0,-6,1,0,6,2.82,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
41,3,1,3,0,13,1,0,6,5.97,2,306,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
46,3,1,3,0,147,1,0,6,1.93,2,169,3,2,0,5,-36.4,1.1,4.857,5191.0,93.994
40,1,1,2,0,429,1,0,6,3.7,2,363,4,2,0,5,-36.4,1.1,4.857,5191.0,93.994
34,2,2,1,0,1259,1,0,6,6.32,2,169,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
35,1,1,2,0,991,1,0,6,24.82,3,-1,0,1,1,5,-36.4,1.1,4.857,5191.0,93.994
48,8,3,1,0,2,1,1,6,9.88,2,281,4,2,0,5,-36.4,1.1,4.857,5191.0,93.994
31,1,2,2,0,59,1,1,6,22.45,2,363,1,2,1,5,-36.4,1.1,4.857,5191.0,93.994
38,7,1,2,0,327,1,0,6,1.15,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
40,5,2,1,0,326,1,0,6,4.03,2,169,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
34,5,2,1,0,0,1,0,6,5.12,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
36,3,1,1,0,4,1,0,6,9.07,4,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
26,3,1,1,0,0,1,0,6,5.33,3,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
32,4,1,1,1,-166,1,0,6,2.15,3,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
51,1,3,2,0,318,1,0,6,1.7,2,355,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
41,3,1,1,0,-940,1,1,6,3.43,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
31,3,2,1,0,-457,1,0,6,4.5,4,366,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
31,5,1,1,0,-414,1,0,6,22.82,3,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
36,5,1,1,0,0,1,0,6,7.6,3,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
38,1,2,2,0,427,1,0,6,0.28,3,169,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
25,5,2,1,0,0,1,0,6,4.88,3,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
26,11,2,1,0,47,1,0,6,4.55,4,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
44,4,3,1,0,49,1,0,6,2.58,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
31,3,1,1,0,1407,1,0,6,2.37,3,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
46,3,1,1,0,-1400,1,0,6,5.15,3,355,4,2,0,5,-36.4,1.1,4.857,5191.0,93.994
39,9,1,3,0,1147,1,1,6,3.87,2,363,5,2,0,5,-36.4,1.1,4.857,5191.0,93.994
29,3,1,1,0,100,1,1,6,2.53,4,344,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
38,2,2,1,0,435,1,0,6,7.28,4,345,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
20,11,2,1,0,602,1,0,6,6.22,4,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
37,3,2,1,0,48,0,0,6,2.33,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
43,8,1,1,0,0,1,0,6,2.78,3,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
53,3,1,1,0,-71,1,0,6,1.52,3,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
34,1,2,2,0,705,1,0,6,7.63,3,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
43,3,1,3,0,289,1,0,6,4.73,3,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
36,3,1,1,0,777,1,0,6,3.08,3,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
34,2,1,1,0,1254,0,0,6,1.28,3,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
36,1,1,2,0,152,1,0,6,7.78,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
35,2,1,1,0,2468,1,0,6,3.12,8,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
60,1,1,2,0,6,1,0,6,13.12,3,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
40,1,1,2,0,1598,1,1,6,17.9,4,344,3,2,1,5,-36.4,1.1,4.857,5191.0,93.994
35,3,1,3,0,2953,1,0,6,1.62,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
30,3,1,1,0,-71,1,0,6,2.75,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
34,2,2,1,0,440,1,0,6,7.42,2,345,2,2,0,5,-36.4,1.1,4.857,5191.0,93.994
29,1,1,2,0,0,1,0,6,11.12,2,-1,0,1,1,5,-36.4,1.1,4.857,5191.0,93.994
39,2,1,1,0,147,1,0,6,2.52,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
35,1,1,2,0,802,1,0,6,11.43,2,-1,0,1,1,5,-36.4,1.1,4.857,5191.0,93.994
35,2,2,2,0,275,1,0,6,2.62,3,254,5,2,0,5,-36.4,1.1,4.857,5191.0,93.994
46,2,2,1,0,747,1,0,6,0.37,6,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
57,1,1,3,0,2911,1,1,6,4.6,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
31,1,1,2,0,-692,1,1,6,1.95,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
31,7,2,1,0,148,1,1,6,3.87,2,167,4,2,0,5,-36.4,1.1,4.857,5191.0,93.994
22,3,1,1,0,223,1,0,6,4.47,1,344,1,2,0,5,-36.4,1.1,4.857,5191.0,93.994
45,1,1,2,0,-206,1,0,6,5.62,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
25,11,2,1,0,115,0,0,6,13.27,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
38,1,2,2,0,104,1,0,6,10.1,3,-1,0,1,1,5,-36.4,1.1,4.857,5191.0,93.994
37,3,1,1,0,-57,1,1,7,0.92,5,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
42,3,1,3,0,2111,1,0,7,1.43,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
37,4,2,1,0,22,1,0,7,0.47,2,289,5,2,0,5,-36.4,1.1,4.857,5191.0,93.994
30,4,2,1,0,122,1,0,7,3.65,2,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
39,7,1,1,0,1304,1,1,7,3.05,3,-1,0,1,0,5,-36.4,1.1,4.857,5191.0,93.994
