,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,month_int,cons.conf.idx,emp.var.rate,euribor3m,nr.employed,cons.price.idx
42372,57,blue-collar,divorced,primary,no,1299,no,no,cellular,27,nov,2.37,2,-1,0,success,0,11,-42.0,-0.1,4.733,5195.8,93.2
42373,52,blue-collar,married,secondary,no,1797,yes,no,cellular,27,nov,1.53,2,99,1,failure,0,11,-42.0,-0.1,4.733,5195.8,93.2
42374,77,retired,married,primary,no,680,no,no,telephone,27,nov,5.68,4,94,3,failure,0,11,-42.0,-0.1,4.733,5195.8,93.2
42375,53,technician,married,secondary,no,1982,yes,yes,cellular,27,nov,2.67,1,-1,0,success,1,11,-42.0,-0.1,4.733,5195.8,93.2
42376,83,retired,divorced,primary,no,20,no,no,cellular,27,nov,1.08,3,-1,0,success,0,11,-42.0,-0.1,4.733,5195.8,93.2
42377,35,technician,single,secondary,no,204,yes,no,cellular,30,nov,1.83,3,189,1,success,0,11,-42.0,-0.1,4.733,5195.8,93.2
42378,58,technician,married,secondary,no,3399,no,no,telephone,30,nov,27.13,2,188,8,success,1,11,-42.0,-0.1,4.733,5195.8,93.2
42380,63,unemployed,married,primary,no,0,no,no,telephone,30,nov,5.62,3,-1,0,success,0,11,-42.0,-0.1,4.733,5195.8,93.2
42381,58,retired,married,primary,no,4007,no,no,cellular,30,nov,9.97,4,-1,0,success,0,11,-42.0,-0.1,4.733,5195.8,93.2
42382,51,technician,married,tertiary,no,2506,no,no,cellular,30,nov,3.5,3,-1,0,success,0,11,-42.0,-0.1,4.733,5195.8,93.2
42383,25,student,single,secondary,no,304,no,no,cellular,30,nov,2.53,1,188,2,success,0,11,-42.0,-0.1,4.733,5195.8,93.2
42386,22,student,single,tertiary,no,691,no,no,cellular,30,nov,4.33,5,103,1,success,1,11,-42.0,-0.1,4.733,5195.8,93.2
42387,32,entrepreneur,married,secondary,no,390,no,no,cellular,30,nov,2.53,1,-1,0,success,0,11,-42.0,-0.1,4.733,5195.8,93.2
42388,33,technician,married,tertiary,no,8023,no,no,cellular,30,nov,1.78,1,105,3,failure,0,11,-42.0,-0.1,4.733,5195.8,93.2
42389,28,admin.,single,secondary,no,520,yes,no,cellular,30,nov,1.88,1,168,1,failure,0,11,-42.0,-0.1,4.733,5195.8,93.2
42391,31,technician,married,secondary,no,318,no,no,cellular,2,dec,5.17,1,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42392,26,blue-collar,single,tertiary,no,644,no,no,cellular,2,dec,5.77,1,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42393,60,retired,divorced,tertiary,no,4,yes,no,cellular,2,dec,6.92,1,190,5,failure,1,12,-45.9,-0.2,3.816,5176.3,92.756
42395,29,technician,single,secondary,no,1165,no,no,cellular,3,dec,4.07,2,184,1,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42396,32,management,single,tertiary,no,84,no,no,telephone,3,dec,0.62,1,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42397,36,admin.,divorced,tertiary,no,4708,no,no,cellular,3,dec,4.73,1,171,1,failure,1,12,-45.9,-0.2,3.816,5176.3,92.756
42398,68,retired,married,tertiary,no,2820,no,no,cellular,3,dec,2.57,1,97,2,failure,1,12,-45.9,-0.2,3.816,5176.3,92.756
42399,48,management,married,tertiary,no,1147,no,no,cellular,3,dec,2.58,1,120,3,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42400,53,unemployed,married,primary,no,980,yes,no,cellular,3,dec,5.87,1,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42403,39,technician,married,secondary,no,2983,no,no,cellular,3,dec,7.87,1,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42404,61,housemaid,married,primary,no,175,no,no,telephone,3,dec,3.95,1,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42405,25,student,single,tertiary,no,1189,no,no,cellular,3,dec,1.83,1,183,1,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42406,28,services,single,secondary,no,339,no,no,cellular,3,dec,5.83,1,182,1,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42407,29,housemaid,single,tertiary,no,19,no,no,cellular,3,dec,4.57,1,230,1,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42409,29,management,single,tertiary,no,1445,no,no,cellular,4,dec,4.52,2,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42410,26,student,single,tertiary,no,294,no,no,cellular,4,dec,3.47,2,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42411,49,management,married,tertiary,no,5887,no,no,cellular,4,dec,7.32,3,185,5,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42412,42,blue-collar,married,secondary,no,2913,no,no,cellular,4,dec,2.12,2,184,2,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42415,33,technician,married,secondary,no,711,no,no,cellular,4,dec,1.3,2,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42416,69,retired,divorced,secondary,no,344,no,no,cellular,4,dec,0.92,2,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42418,44,admin.,single,secondary,no,733,yes,no,cellular,4,dec,6.0,2,105,5,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42419,73,retired,divorced,primary,no,5028,no,no,cellular,4,dec,11.6,10,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42420,58,admin.,single,secondary,no,2223,no,no,cellular,4,dec,18.98,2,114,1,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42423,38,services,married,secondary,no,5000,no,no,cellular,4,dec,12.0,5,536,5,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42425,61,management,married,tertiary,no,0,yes,yes,cellular,7,dec,1.42,2,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42426,31,admin.,married,secondary,no,389,yes,no,cellular,7,dec,1.15,1,185,2,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42427,42,admin.,single,secondary,no,684,no,no,cellular,7,dec,2.72,1,186,1,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42428,42,management,married,tertiary,no,144,no,no,cellular,7,dec,2.38,1,283,3,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42429,64,retired,married,secondary,no,1220,no,no,cellular,7,dec,2.3,1,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42430,61,retired,divorced,secondary,no,1761,no,no,cellular,7,dec,5.57,3,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42431,45,technician,married,secondary,no,0,yes,no,cellular,7,dec,5.73,1,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42432,61,retired,married,primary,no,103,no,no,cellular,7,dec,4.87,1,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42433,34,self-employed,single,secondary,no,360,yes,no,cellular,7,dec,6.18,1,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42434,32,admin.,single,secondary,no,8626,no,no,cellular,7,dec,3.33,1,196,2,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42435,25,blue-collar,single,secondary,no,1163,no,no,cellular,7,dec,4.37,3,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42436,29,admin.,single,tertiary,no,135,no,no,cellular,7,dec,4.13,1,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42437,81,retired,married,secondary,no,93,no,no,cellular,7,dec,2.73,1,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42438,29,student,single,secondary,no,314,no,no,cellular,7,dec,6.92,2,116,4,failure,1,12,-45.9,-0.2,3.816,5176.3,92.756
42439,51,admin.,married,secondary,no,241,no,no,cellular,7,dec,5.13,2,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42441,80,retired,married,secondary,no,462,no,no,cellular,7,dec,2.12,2,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42443,38,entrepreneur,divorced,secondary,no,1190,yes,no,cellular,7,dec,5.78,4,186,5,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42444,31,technician,married,secondary,no,684,yes,no,cellular,7,dec,10.33,3,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42445,30,student,single,secondary,no,1681,no,no,cellular,7,dec,5.48,2,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42446,22,student,single,secondary,no,120,no,no,cellular,7,dec,4.08,5,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42448,29,technician,single,tertiary,no,2489,yes,no,cellular,7,dec,16.7,3,283,2,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42449,42,management,married,tertiary,no,254,no,no,cellular,9,dec,4.8,7,183,4,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42450,37,admin.,married,secondary,no,0,yes,no,cellular,9,dec,2.98,1,190,1,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42452,24,student,single,secondary,no,1847,no,no,cellular,9,dec,6.5,1,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42454,30,management,married,tertiary,no,1077,no,no,cellular,9,dec,2.07,1,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42455,27,management,single,tertiary,no,1623,no,no,cellular,9,dec,2.68,1,190,1,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42456,34,technician,married,secondary,no,294,yes,no,cellular,9,dec,4.42,1,184,3,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42457,49,technician,married,secondary,no,307,no,no,cellular,9,dec,14.23,1,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42458,59,unemployed,married,secondary,no,957,no,no,cellular,9,dec,7.98,2,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42459,80,retired,married,primary,no,155,no,no,telephone,9,dec,5.72,2,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42460,86,retired,single,secondary,no,614,no,no,telephone,9,dec,9.92,1,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42462,79,retired,married,secondary,no,8304,no,no,cellular,9,dec,7.6,2,275,9,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42463,71,retired,married,secondary,no,91,no,no,telephone,9,dec,1.45,6,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42464,57,retired,divorced,primary,no,698,no,no,telephone,9,dec,2.25,3,191,2,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42466,41,unemployed,married,secondary,no,1077,yes,yes,telephone,9,dec,3.45,3,387,2,failure,1,12,-45.9,-0.2,3.816,5176.3,92.756
42467,36,services,married,secondary,no,4721,no,no,cellular,9,dec,2.48,3,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42468,49,management,married,tertiary,no,395,no,no,cellular,10,dec,5.6,5,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42469,69,retired,married,secondary,no,3588,yes,no,cellular,10,dec,7.15,1,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42471,61,retired,married,primary,no,421,no,no,cellular,10,dec,1.87,2,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42473,28,management,single,tertiary,no,1351,no,no,cellular,10,dec,4.45,1,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42475,22,student,single,tertiary,no,1258,no,no,cellular,10,dec,3.03,1,156,1,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42476,57,management,married,tertiary,no,1016,no,no,telephone,10,dec,3.47,1,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42477,58,management,married,tertiary,no,256,no,no,cellular,10,dec,7.03,1,188,3,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42478,64,retired,married,primary,no,43,no,no,cellular,10,dec,3.87,1,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42479,54,management,divorced,tertiary,no,380,no,yes,cellular,10,dec,8.35,1,188,2,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42480,45,management,married,tertiary,no,1788,no,no,cellular,10,dec,6.07,1,191,4,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42482,30,services,married,secondary,no,517,no,no,cellular,11,dec,2.35,2,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42484,40,management,single,tertiary,no,3797,no,no,cellular,14,dec,4.38,1,195,2,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42485,30,technician,married,secondary,no,2326,no,no,cellular,14,dec,7.0,1,175,2,failure,1,12,-45.9,-0.2,3.816,5176.3,92.756
42486,41,self-employed,single,tertiary,no,10346,no,no,cellular,14,dec,5.87,1,182,3,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42487,35,management,married,tertiary,no,3402,no,no,cellular,14,dec,4.48,1,194,2,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42488,19,student,single,secondary,no,526,no,no,cellular,14,dec,2.03,3,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42490,30,technician,single,tertiary,no,1070,no,no,cellular,14,dec,7.43,2,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42491,36,management,married,tertiary,no,925,no,no,cellular,14,dec,5.35,3,189,4,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42492,64,housemaid,married,primary,no,67,no,no,telephone,14,dec,1.43,2,111,1,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42493,53,entrepreneur,married,tertiary,no,1961,no,no,cellular,15,dec,5.85,1,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42494,87,retired,married,secondary,no,433,no,no,telephone,15,dec,2.5,1,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42495,53,admin.,married,secondary,no,1796,no,no,telephone,15,dec,7.93,1,193,1,failure,1,12,-45.9,-0.2,3.816,5176.3,92.756
42496,34,management,married,tertiary,no,2037,no,no,cellular,15,dec,5.4,2,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42498,26,services,single,tertiary,no,12,no,no,cellular,15,dec,1.2,4,186,6,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42499,29,management,single,tertiary,no,572,no,no,cellular,16,dec,5.23,1,195,1,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42501,43,unemployed,married,secondary,no,775,no,no,cellular,16,dec,5.42,1,124,2,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42502,81,retired,divorced,secondary,no,452,no,no,telephone,16,dec,7.38,1,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42503,57,retired,married,secondary,no,5313,no,no,cellular,16,dec,4.72,2,196,1,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42504,72,retired,married,secondary,no,1533,no,no,cellular,16,dec,9.1,2,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42505,46,management,married,tertiary,no,0,yes,no,cellular,17,dec,2.58,1,199,2,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42506,47,technician,married,secondary,no,0,yes,no,cellular,17,dec,1.62,1,231,2,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42507,62,retired,married,tertiary,no,0,no,no,cellular,17,dec,3.13,2,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42508,56,retired,married,secondary,no,393,no,yes,cellular,17,dec,1.72,1,206,1,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42510,67,retired,married,primary,no,258,no,no,cellular,17,dec,3.68,1,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42511,28,blue-collar,single,secondary,no,1705,no,no,cellular,17,dec,6.87,2,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42512,34,services,married,secondary,no,1337,no,no,cellular,17,dec,5.5,2,127,3,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42514,52,technician,married,secondary,no,195,yes,no,cellular,17,dec,1.83,2,205,3,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42515,66,housemaid,married,primary,no,1230,no,no,cellular,17,dec,12.1,3,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42516,32,admin.,married,secondary,no,35,no,no,cellular,17,dec,5.4,3,126,3,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42517,31,management,single,tertiary,no,596,no,no,cellular,17,dec,3.07,6,196,2,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42518,51,blue-collar,married,secondary,no,955,no,yes,cellular,17,dec,3.68,3,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42519,27,student,single,secondary,no,538,no,no,cellular,18,dec,2.83,4,197,2,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42520,29,services,married,secondary,no,399,no,no,cellular,18,dec,7.57,6,199,1,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42521,50,management,married,tertiary,no,5108,yes,no,cellular,18,dec,6.77,1,182,2,failure,1,12,-45.9,-0.2,3.816,5176.3,92.756
42522,30,technician,married,tertiary,no,1307,no,no,cellular,18,dec,4.13,6,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42523,30,management,single,tertiary,no,102,yes,no,cellular,18,dec,6.07,3,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42525,57,retired,married,secondary,no,1841,no,no,cellular,18,dec,2.12,2,196,1,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42526,75,retired,divorced,secondary,no,1341,no,no,cellular,18,dec,6.92,7,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42527,60,technician,married,secondary,no,294,no,no,telephone,18,dec,1.73,5,198,4,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42528,44,blue-collar,married,secondary,no,1025,yes,no,cellular,21,dec,1.93,2,202,1,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42529,50,services,married,secondary,no,320,no,no,telephone,21,dec,4.9,3,315,4,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42530,44,admin.,married,secondary,no,132,no,no,cellular,21,dec,1.72,5,124,4,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42531,39,unemployed,single,secondary,no,804,no,no,cellular,21,dec,3.22,8,203,1,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42532,32,admin.,single,secondary,no,131,yes,no,cellular,21,dec,5.37,1,189,1,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42533,59,retired,married,primary,no,2074,no,no,cellular,21,dec,7.78,1,186,2,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42534,68,retired,married,secondary,no,1443,no,no,telephone,21,dec,34.37,2,257,1,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42535,31,technician,married,tertiary,no,3338,yes,no,cellular,21,dec,4.4,2,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42536,40,admin.,single,secondary,no,782,yes,no,cellular,21,dec,1.57,5,202,17,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42537,34,admin.,single,secondary,no,303,no,no,cellular,21,dec,1.57,3,200,6,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42538,64,self-employed,married,tertiary,no,661,no,no,cellular,21,dec,6.12,2,294,2,failure,1,12,-45.9,-0.2,3.816,5176.3,92.756
42539,49,technician,married,secondary,no,905,no,no,cellular,21,dec,6.42,7,131,2,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42541,30,unemployed,divorced,secondary,no,7105,no,no,cellular,22,dec,5.35,2,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42542,60,admin.,married,secondary,no,3735,no,no,cellular,22,dec,3.17,1,188,9,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42543,33,management,married,tertiary,no,812,no,no,cellular,22,dec,6.6,1,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42545,72,retired,married,primary,no,4657,no,no,cellular,22,dec,5.08,3,309,5,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42546,37,technician,married,secondary,no,6963,yes,no,cellular,22,dec,2.63,2,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42547,30,blue-collar,married,primary,no,5,no,no,cellular,23,dec,4.7,1,203,1,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42550,52,unemployed,divorced,secondary,no,230,no,no,cellular,24,dec,7.03,2,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42551,48,self-employed,married,secondary,no,1559,no,no,cellular,24,dec,8.67,3,133,3,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42552,59,management,married,tertiary,no,2764,no,no,cellular,24,dec,3.95,1,206,2,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42553,47,management,married,tertiary,no,1122,no,no,cellular,24,dec,15.93,1,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42554,43,services,married,tertiary,no,4216,no,no,cellular,24,dec,2.5,2,195,2,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42555,49,housemaid,married,secondary,no,3570,no,no,cellular,24,dec,1.03,3,202,2,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42556,32,management,single,tertiary,no,623,no,no,telephone,24,dec,4.55,1,203,1,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42557,33,management,married,tertiary,no,1808,no,no,cellular,28,dec,4.17,3,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42560,33,admin.,single,tertiary,no,102,no,no,cellular,28,dec,1.38,4,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42561,47,technician,married,secondary,no,3519,no,yes,cellular,28,dec,3.22,1,220,1,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42562,70,retired,divorced,primary,no,828,no,no,cellular,28,dec,7.22,1,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42563,38,self-employed,married,secondary,no,854,yes,yes,cellular,28,dec,1.87,2,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42564,43,management,married,tertiary,no,3518,no,no,cellular,28,dec,3.43,2,196,2,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42565,39,technician,single,tertiary,no,25,yes,no,cellular,28,dec,5.25,1,210,2,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42566,27,services,single,secondary,no,1347,no,no,telephone,28,dec,13.73,1,193,11,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42567,25,technician,married,tertiary,no,2551,no,no,cellular,28,dec,6.67,3,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42568,36,services,single,secondary,no,23,yes,no,cellular,28,dec,4.27,1,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42570,35,technician,single,tertiary,no,7546,yes,no,cellular,28,dec,2.28,1,122,3,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42573,78,retired,divorced,primary,no,4917,no,no,cellular,29,dec,3.25,2,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42576,32,management,single,tertiary,no,718,yes,no,cellular,29,dec,2.58,1,197,1,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42577,32,services,married,secondary,no,914,no,no,cellular,29,dec,7.23,1,197,1,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42578,23,services,single,secondary,no,870,no,no,cellular,29,dec,4.93,1,176,4,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42579,35,unemployed,married,secondary,no,978,no,no,cellular,29,dec,22.83,3,209,3,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42580,30,self-employed,single,tertiary,no,916,no,no,cellular,29,dec,7.48,2,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42581,27,admin.,married,secondary,no,1595,no,no,cellular,29,dec,3.27,2,197,2,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42582,72,retired,married,primary,no,0,no,no,cellular,29,dec,3.58,2,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42583,36,technician,married,tertiary,no,629,yes,yes,cellular,29,dec,1.82,1,246,1,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42584,34,management,single,tertiary,no,2561,no,no,cellular,29,dec,9.23,1,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42585,61,management,married,secondary,no,544,no,no,cellular,29,dec,1.05,3,200,9,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42586,30,management,single,tertiary,no,2907,yes,no,cellular,30,dec,2.43,2,218,1,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42587,46,management,divorced,tertiary,no,461,no,no,cellular,30,dec,6.15,2,-1,0,success,1,12,-45.9,-0.2,3.816,5176.3,92.756
42588,30,housemaid,single,tertiary,no,3185,yes,no,cellular,30,dec,2.63,3,-1,0,success,0,12,-45.9,-0.2,3.816,5176.3,92.756
42589,40,admin.,married,secondary,no,3126,yes,no,cellular,30,dec,1.83,3,232,2,failure,0,12,-45.9,-0.2,3.816,5176.3,92.756
42597,50,entrepreneur,divorced,tertiary,no,315,no,no,cellular,8,jan,4.15,1,119,1,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42598,27,management,single,secondary,no,843,no,no,cellular,8,jan,3.12,1,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42599,27,services,single,secondary,no,302,no,no,cellular,8,jan,2.52,1,189,1,success,0,1,92.16,1.2,2.859,4870.5,92.16
42600,70,retired,married,primary,no,2795,no,no,cellular,8,jan,5.02,2,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42601,27,management,single,tertiary,no,8,no,no,telephone,8,jan,2.93,2,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
42602,25,technician,single,secondary,no,139,no,yes,cellular,11,jan,3.37,1,91,1,success,1,1,92.16,1.2,2.859,4870.5,92.16
42603,57,retired,married,secondary,no,1044,no,no,telephone,11,jan,9.75,1,192,2,success,1,1,92.16,1.2,2.859,4870.5,92.16
42604,55,admin.,married,secondary,no,1633,no,no,cellular,11,jan,3.5,1,192,2,success,1,1,92.16,1.2,2.859,4870.5,92.16
42606,29,services,single,secondary,no,102,no,no,cellular,11,jan,1.85,1,210,4,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42607,73,retired,married,primary,no,1388,no,no,telephone,11,jan,12.78,2,83,1,success,1,1,92.16,1.2,2.859,4870.5,92.16
42608,70,retired,married,primary,no,3230,no,no,cellular,11,jan,5.0,2,48,1,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42612,67,retired,married,primary,no,1430,no,no,cellular,11,jan,8.32,2,91,3,failure,1,1,92.16,1.2,2.859,4870.5,92.16
42613,35,management,married,tertiary,no,323,no,no,cellular,11,jan,4.35,2,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42615,29,admin.,single,tertiary,no,14,no,no,cellular,12,jan,1.77,1,105,2,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42617,67,retired,married,primary,no,585,no,no,cellular,12,jan,2.73,1,148,1,failure,0,1,92.16,1.2,2.859,4870.5,92.16
42620,34,unemployed,single,secondary,no,15,no,no,cellular,12,jan,6.28,1,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42621,47,services,divorced,tertiary,no,1639,no,no,cellular,12,jan,5.82,1,-1,0,success,1,1,92.16,1.2,2.859,4870.5,92.16
42622,38,self-employed,divorced,tertiary,no,6447,no,no,cellular,12,jan,4.93,1,-1,0,success,0,1,92.16,1.2,2.859,4870.5,92.16
