age,balance,contact,day,duration,campaign,pdays,previous,y,cons.conf.idx,emp.var.rate,euribor3m,nr.employed,cons.price.idx,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,education_primary,education_secondary,education_tertiary,marital_divorced,marital_married,marital_single,housing_no,housing_yes,loan_no,loan_yes,default_no,default_yes,poutcome_failure,poutcome_success,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep
28,261,cellular,9,4.32,2,98,4,1,-29.8,-3.4,0.819,5017.5,92.379,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
67,1979,cellular,10,1.75,2,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
45,786,cellular,10,1.4,3,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32,889,cellular,10,3.08,1,99,5,1,-29.8,-3.4,0.819,5017.5,92.379,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32,1954,cellular,10,1.78,1,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
62,383,cellular,10,4.6,1,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38,1,cellular,10,5.7,2,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
53,27,telephone,10,3.83,3,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
61,1742,cellular,11,1.5,4,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23,1235,cellular,11,2.03,2,91,3,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
67,708,cellular,11,1.6,2,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30,440,cellular,11,2.15,2,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
58,4605,cellular,11,5.65,1,38,1,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
56,2815,cellular,11,3.53,1,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42,3082,cellular,11,4.75,1,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36,495,cellular,11,1.52,1,37,5,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
63,2747,cellular,11,1.88,1,80,1,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
46,640,cellular,11,1.8,2,129,2,1,-29.8,-3.4,0.819,5017.5,92.379,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2,cellular,11,1.67,2,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
73,1843,cellular,11,1.77,2,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49,315,cellular,11,4.0,1,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
74,1765,telephone,11,4.83,2,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
71,1236,cellular,14,5.58,4,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37,0,cellular,14,2.58,1,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31,275,cellular,14,1.65,3,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41,6046,telephone,14,3.08,2,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20,29,cellular,14,1.42,2,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28,2380,cellular,14,6.57,2,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
73,934,cellular,14,16.02,5,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37,99,cellular,14,2.68,1,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
47,1013,cellular,15,2.83,1,92,3,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
49,596,telephone,15,12.03,1,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
48,2351,cellular,15,2.5,1,105,3,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
46,273,cellular,15,32.7,1,105,3,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40,4775,cellular,15,3.58,1,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
57,3109,cellular,15,1.78,2,105,2,1,-29.8,-3.4,0.819,5017.5,92.379,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50,388,cellular,15,2.88,2,99,4,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34,262,cellular,15,1.48,2,106,1,1,-29.8,-3.4,0.819,5017.5,92.379,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
56,654,cellular,15,14.58,1,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31,64,cellular,15,3.47,1,105,2,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50,810,cellular,15,1.52,1,103,3,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
54,1664,cellular,15,1.77,1,105,3,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
48,2,cellular,15,1.72,1,91,2,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26,362,cellular,15,15.42,1,104,2,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33,1323,cellular,15,1.82,2,106,1,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50,1612,cellular,15,3.13,1,92,4,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40,1293,cellular,16,28.37,3,105,2,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31,3384,cellular,16,2.55,1,104,2,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29,874,cellular,16,2.53,1,103,1,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40,1819,cellular,16,2.82,1,103,2,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28,865,cellular,16,2.95,1,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
76,242,telephone,16,16.57,3,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
52,10943,cellular,16,4.87,1,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38,4539,cellular,16,6.45,1,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34,417,cellular,16,1.65,2,135,3,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23,780,cellular,16,4.45,1,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
71,4847,cellular,16,10.95,2,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
71,0,cellular,16,4.1,3,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35,805,cellular,17,10.22,1,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25,553,cellular,17,1.88,4,479,1,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
46,2817,cellular,17,9.05,1,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26,1646,cellular,18,14.83,5,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25,808,cellular,18,4.45,2,114,2,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28,762,cellular,18,1.92,3,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
59,883,cellular,18,25.85,1,31,3,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
83,425,telephone,22,12.88,1,92,2,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
43,2367,cellular,22,1.38,1,113,3,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
46,5993,cellular,22,2.65,1,112,1,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
45,10252,cellular,22,2.88,1,141,2,1,-29.8,-3.4,0.819,5017.5,92.379,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37,1000,cellular,22,3.98,1,99,2,1,-29.8,-3.4,0.819,5017.5,92.379,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
71,4380,cellular,22,6.15,1,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
65,2756,cellular,23,22.55,2,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44,5102,cellular,23,3.42,1,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32,530,cellular,24,1.52,1,114,2,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
47,2601,cellular,24,4.35,1,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37,539,cellular,25,2.8,2,45,1,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44,1036,cellular,25,8.18,1,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
80,2954,cellular,25,2.4,1,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
52,118,cellular,25,1.75,1,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42,238,cellular,25,11.53,1,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
43,0,cellular,25,6.65,2,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49,1791,cellular,25,2.32,1,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
65,1176,cellular,25,1.07,1,50,2,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
61,1,cellular,25,1.42,1,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34,2552,cellular,25,1.23,1,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36,1179,cellular,25,1.32,1,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
77,0,cellular,25,3.5,1,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23,4545,cellular,25,4.03,1,114,1,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20,1191,cellular,28,8.33,2,228,1,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
61,3371,cellular,28,4.98,2,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
55,929,telephone,28,1.33,3,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
57,10583,cellular,28,5.68,3,98,3,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29,14,cellular,29,1.45,1,120,1,0,-29.8,-3.4,0.819,5017.5,92.379,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50,0,cellular,29,2.65,1,120,2,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36,1145,cellular,29,1.25,1,239,2,0,-29.8,-3.4,0.819,5017.5,92.379,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25,5,cellular,29,2.3,1,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40,1451,cellular,30,1.95,1,121,1,1,-29.8,-3.4,0.819,5017.5,92.379,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
74,4286,cellular,30,3.25,1,-1,0,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38,1711,telephone,30,3.9,1,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
45,4068,cellular,30,5.23,1,41,1,0,-29.8,-3.4,0.819,5017.5,92.379,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
53,109,telephone,30,7.18,1,120,1,0,-29.8,-3.4,0.819,5017.5,92.379,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
84,0,telephone,30,16.53,2,-1,0,1,-29.8,-3.4,0.819,5017.5,92.379,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35,611,cellular,1,5.08,2,121,1,1,-40.4,-0.1,5.045,5195.8,93.798,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35,2088,cellular,1,1.43,1,50,4,0,-40.4,-0.1,5.045,5195.8,93.798,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56,1866,cellular,1,12.67,1,-1,0,0,-40.4,-0.1,5.045,5195.8,93.798,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26,132,cellular,1,3.23,1,119,1,1,-40.4,-0.1,5.045,5195.8,93.798,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41,3426,cellular,1,5.03,1,119,5,0,-40.4,-0.1,5.045,5195.8,93.798,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35,2047,cellular,1,1.1,1,-1,0,0,-40.4,-0.1,5.045,5195.8,93.798,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
39,24,cellular,1,3.32,1,-1,0,0,-40.4,-0.1,5.045,5195.8,93.798,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
95,0,telephone,1,3.58,1,-1,0,0,-40.4,-0.1,5.045,5195.8,93.798,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
36,202,cellular,1,3.95,1,122,2,0,-40.4,-0.1,5.045,5195.8,93.798,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
48,3842,cellular,1,2.8,1,122,2,0,-40.4,-0.1,5.045,5195.8,93.798,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
63,333,telephone,1,5.35,1,-1,0,0,-40.4,-0.1,5.045,5195.8,93.798,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
54,2081,cellular,1,6.58,2,108,1,0,-40.4,-0.1,5.045,5195.8,93.798,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
