age,job,marital,education,default,balance,housing,loan,day,duration,campaign,pdays,previous,poutcome,y,month_int,cons.conf.idx,emp.var.rate,euribor3m,nr.employed,cons.price.idx
32,blue-collar,single,secondary,no,322,yes,no,13,3.88,3,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
37,management,married,tertiary,no,1852,no,no,13,1.95,2,370,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
54,blue-collar,single,primary,no,-119,yes,no,13,4.35,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
32,management,single,tertiary,no,3,yes,no,13,9.47,1,-1,0,success,1,5,-36.4,1.1,4.857,5191.0,93.994
44,blue-collar,divorced,primary,no,25,yes,no,13,3.35,1,344,7,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
45,management,divorced,tertiary,no,2813,yes,no,13,0.72,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
37,technician,divorced,secondary,no,2610,yes,no,13,0.88,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
43,blue-collar,married,secondary,no,171,yes,no,13,1.6,1,364,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
52,admin.,married,secondary,no,146,yes,yes,13,1.8,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
39,admin.,divorced,secondary,no,-427,yes,no,13,0.13,5,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
58,retired,single,tertiary,no,1411,yes,no,13,7.08,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
34,admin.,married,tertiary,no,142,yes,no,13,7.65,1,-1,0,success,1,5,-36.4,1.1,4.857,5191.0,93.994
55,entrepreneur,married,tertiary,no,323,yes,yes,13,3.33,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
37,blue-collar,married,secondary,no,387,yes,yes,13,6.88,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
25,technician,single,tertiary,no,1954,yes,yes,13,1.1,1,351,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
53,admin.,married,secondary,no,8892,yes,no,13,2.95,1,174,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
34,management,single,tertiary,no,76,yes,no,13,12.45,2,371,3,failure,1,5,-36.4,1.1,4.857,5191.0,93.994
47,management,divorced,tertiary,no,-49,yes,no,13,0.23,6,327,23,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
34,technician,married,secondary,no,178,yes,no,13,4.22,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
32,blue-collar,single,primary,no,398,yes,no,13,11.93,1,-1,0,success,1,5,-36.4,1.1,4.857,5191.0,93.994
36,blue-collar,divorced,secondary,no,52,yes,no,13,2.53,1,348,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
38,blue-collar,single,secondary,no,1137,no,no,13,5.27,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
50,blue-collar,married,primary,no,216,yes,no,13,2.28,1,369,2,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
51,blue-collar,married,primary,no,3185,yes,no,13,2.57,1,174,2,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
28,housemaid,married,secondary,yes,65,yes,yes,13,2.75,1,300,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
47,blue-collar,married,primary,no,-287,yes,no,13,3.35,1,348,3,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
42,admin.,single,secondary,no,4253,yes,no,13,2.43,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
27,admin.,single,secondary,no,557,yes,no,13,7.77,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
37,management,married,tertiary,no,2019,yes,no,13,6.13,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
48,admin.,divorced,secondary,no,83,yes,no,13,18.35,1,-1,0,success,1,5,-36.4,1.1,4.857,5191.0,93.994
32,services,married,secondary,no,28,yes,no,13,1.47,1,370,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
47,admin.,married,secondary,no,411,yes,no,13,2.62,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
29,admin.,married,secondary,no,69,yes,no,13,1.28,4,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
52,blue-collar,married,secondary,no,1117,yes,no,13,6.08,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
36,technician,married,secondary,no,55,yes,no,13,0.63,2,369,4,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
58,retired,married,primary,no,747,yes,yes,13,1.73,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
21,blue-collar,single,secondary,no,292,yes,yes,13,2.47,4,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
31,blue-collar,married,primary,no,1127,yes,no,13,0.72,1,349,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
31,admin.,married,secondary,no,879,yes,no,13,6.57,1,-1,0,success,1,5,-36.4,1.1,4.857,5191.0,93.994
59,management,married,secondary,no,771,no,no,13,2.08,2,370,3,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
39,blue-collar,married,primary,no,1004,yes,no,13,6.07,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
37,blue-collar,married,secondary,no,3173,yes,no,13,2.98,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
35,services,single,secondary,no,-639,yes,yes,13,7.12,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
35,technician,single,secondary,no,450,yes,no,13,1.05,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
34,technician,married,secondary,no,-56,yes,no,13,3.28,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
35,unemployed,single,secondary,no,2116,yes,no,13,6.82,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
36,management,married,tertiary,no,481,yes,no,13,3.58,1,175,3,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
36,blue-collar,single,secondary,yes,-1157,yes,no,13,5.38,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
32,management,single,secondary,no,416,yes,no,13,4.83,1,176,2,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
29,blue-collar,married,secondary,no,1052,yes,no,13,2.45,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
38,blue-collar,single,secondary,no,3344,yes,no,13,2.38,1,352,5,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
40,services,married,secondary,no,-378,yes,yes,13,9.02,1,295,6,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
30,services,divorced,secondary,no,0,yes,no,13,2.87,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
34,blue-collar,married,secondary,no,7063,yes,no,13,5.15,1,350,9,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
46,blue-collar,divorced,primary,no,-35,yes,no,13,1.15,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
49,admin.,divorced,primary,no,112,yes,no,13,1.32,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
45,management,divorced,tertiary,yes,-946,yes,no,13,3.55,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
28,technician,single,tertiary,no,1026,yes,no,13,1.68,3,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
37,blue-collar,married,secondary,no,0,yes,no,13,0.9,1,300,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
30,services,divorced,secondary,no,341,yes,no,13,0.9,1,174,1,success,0,5,-36.4,1.1,4.857,5191.0,93.994
34,self-employed,single,tertiary,no,1798,yes,no,13,3.27,3,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
39,blue-collar,married,secondary,no,1360,yes,no,13,4.12,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
41,admin.,married,secondary,no,158,yes,no,13,7.1,1,50,2,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
44,blue-collar,divorced,secondary,no,338,yes,no,13,2.22,1,370,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
37,technician,single,secondary,no,267,no,no,13,2.02,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
33,services,married,secondary,no,162,yes,no,13,2.25,1,364,2,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
35,blue-collar,divorced,secondary,no,0,yes,no,13,6.73,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
51,admin.,married,secondary,no,42,yes,no,13,1.33,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
51,blue-collar,divorced,primary,no,37,yes,no,13,5.68,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
39,blue-collar,married,primary,no,499,yes,no,13,2.6,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
30,admin.,married,secondary,no,396,yes,no,13,6.1,3,348,2,failure,1,5,-36.4,1.1,4.857,5191.0,93.994
50,services,married,secondary,no,481,yes,no,13,2.8,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
45,blue-collar,divorced,primary,no,-69,yes,no,13,1.97,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
44,blue-collar,divorced,primary,no,70,yes,no,13,2.93,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
32,services,married,secondary,no,1670,no,no,13,3.72,1,299,2,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
34,management,married,tertiary,no,3050,yes,no,13,7.82,1,-1,0,success,1,5,-36.4,1.1,4.857,5191.0,93.994
37,housemaid,divorced,secondary,no,1040,yes,no,13,3.32,1,173,2,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
31,blue-collar,married,primary,no,951,yes,no,13,3.43,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
42,blue-collar,married,primary,no,969,yes,no,13,12.02,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
32,blue-collar,married,secondary,no,-64,yes,no,13,10.68,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
43,management,divorced,secondary,no,229,yes,yes,13,2.72,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
33,services,married,secondary,no,210,yes,no,13,20.12,2,-1,0,success,1,5,-36.4,1.1,4.857,5191.0,93.994
47,blue-collar,married,primary,no,-169,no,yes,13,3.9,1,349,3,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
32,management,single,tertiary,no,593,yes,no,13,1.43,3,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
43,self-employed,divorced,secondary,no,484,yes,no,13,3.0,2,173,6,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
34,blue-collar,married,secondary,no,0,yes,no,13,1.13,4,357,3,success,0,5,-36.4,1.1,4.857,5191.0,93.994
29,entrepreneur,married,secondary,no,5918,yes,no,13,1.72,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
59,blue-collar,married,primary,no,-91,yes,no,13,3.98,1,369,5,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
47,management,married,secondary,no,623,yes,no,13,1.7,6,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
45,entrepreneur,divorced,tertiary,no,0,yes,no,13,5.42,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
45,blue-collar,married,tertiary,no,23,yes,yes,13,3.9,3,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
37,blue-collar,married,secondary,no,513,yes,no,13,2.23,1,362,3,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
52,services,married,primary,no,306,yes,no,13,10.83,5,-1,0,success,1,5,-36.4,1.1,4.857,5191.0,93.994
29,technician,single,secondary,no,0,yes,yes,13,1.28,4,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
48,services,divorced,secondary,no,-276,yes,yes,13,11.23,1,-1,0,success,1,5,-36.4,1.1,4.857,5191.0,93.994
32,management,divorced,tertiary,no,1804,yes,no,13,2.03,1,355,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
37,management,single,tertiary,no,0,yes,no,13,1.82,1,344,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
50,management,married,primary,no,117,yes,no,13,3.6,4,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
36,blue-collar,single,primary,no,1959,yes,no,13,32.77,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
36,management,single,tertiary,no,1,yes,no,13,2.18,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
33,blue-collar,single,primary,no,863,yes,no,13,10.37,3,-1,0,success,1,5,-36.4,1.1,4.857,5191.0,93.994
59,admin.,married,secondary,no,506,yes,no,13,4.68,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
37,blue-collar,married,secondary,no,198,yes,no,13,2.6,5,369,2,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
35,blue-collar,single,secondary,no,546,yes,no,13,2.68,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
30,blue-collar,married,primary,no,236,yes,no,13,0.73,1,364,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
40,services,divorced,secondary,no,282,yes,no,13,4.0,1,300,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
34,unemployed,married,secondary,no,0,yes,no,13,2.87,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
31,blue-collar,married,secondary,no,864,yes,yes,13,2.12,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
36,blue-collar,married,primary,no,679,yes,yes,13,1.92,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
44,management,single,secondary,no,-228,yes,yes,13,0.63,1,362,2,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
27,entrepreneur,married,tertiary,no,79,yes,yes,13,3.35,1,369,3,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
25,self-employed,single,tertiary,no,882,yes,no,13,5.68,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
30,student,single,tertiary,no,228,yes,no,13,5.23,2,-1,0,success,1,5,-36.4,1.1,4.857,5191.0,93.994
36,services,married,tertiary,no,702,yes,no,13,0.87,4,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
40,blue-collar,single,primary,no,147,yes,no,13,1.82,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
30,admin.,single,secondary,no,186,yes,no,13,6.5,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
32,blue-collar,single,primary,no,180,yes,no,13,13.4,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
51,unemployed,married,secondary,no,-13,yes,no,13,6.02,1,364,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
37,management,single,tertiary,no,2576,yes,no,13,6.95,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
35,management,single,tertiary,no,1396,yes,no,13,13.48,1,300,1,failure,1,5,-36.4,1.1,4.857,5191.0,93.994
38,services,married,secondary,no,780,yes,no,13,4.37,1,343,5,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
35,self-employed,single,tertiary,no,670,no,yes,13,0.73,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
35,technician,married,secondary,no,1546,yes,no,13,2.6,1,174,4,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
39,technician,married,secondary,no,4741,yes,no,13,2.77,1,338,10,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
30,management,single,tertiary,no,365,yes,no,13,1.27,3,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
33,blue-collar,single,secondary,no,185,yes,no,13,4.97,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
37,blue-collar,married,secondary,no,208,no,no,13,7.77,1,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
51,blue-collar,divorced,primary,no,-19,yes,no,13,13.82,1,296,11,failure,1,5,-36.4,1.1,4.857,5191.0,93.994
35,blue-collar,married,secondary,no,0,yes,yes,13,4.85,8,293,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
26,admin.,single,secondary,no,0,yes,no,13,3.4,3,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
57,blue-collar,married,primary,no,649,yes,no,13,2.82,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
23,services,single,secondary,no,292,yes,no,13,7.28,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
38,services,single,secondary,no,2253,yes,no,13,15.62,3,-1,0,success,1,5,-36.4,1.1,4.857,5191.0,93.994
41,management,single,tertiary,no,3371,yes,yes,13,3.4,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
43,blue-collar,divorced,secondary,no,47,yes,yes,13,2.72,2,370,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
36,management,single,tertiary,no,181,yes,no,13,2.65,2,278,4,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
59,services,married,secondary,no,2965,yes,no,13,32.83,3,-1,0,success,1,5,-36.4,1.1,4.857,5191.0,93.994
55,management,married,primary,no,1691,yes,no,13,5.97,2,174,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
34,blue-collar,married,secondary,no,467,yes,no,13,3.25,2,357,2,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
44,management,divorced,tertiary,no,388,yes,no,13,4.1,2,370,2,success,0,5,-36.4,1.1,4.857,5191.0,93.994
40,blue-collar,divorced,secondary,no,635,yes,no,13,2.03,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
52,blue-collar,married,secondary,no,5828,yes,no,13,4.6,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
34,blue-collar,single,secondary,no,283,yes,no,13,2.52,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
27,services,single,secondary,no,223,yes,yes,13,4.95,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
40,blue-collar,married,secondary,no,125,yes,no,13,1.98,2,370,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
50,blue-collar,married,tertiary,no,267,yes,no,13,3.12,3,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
33,management,divorced,tertiary,no,5550,yes,no,13,2.07,2,278,4,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
39,blue-collar,single,primary,no,0,yes,yes,13,32.92,5,-1,0,success,1,5,-36.4,1.1,4.857,5191.0,93.994
35,services,married,secondary,no,102,yes,no,13,4.2,5,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
47,admin.,divorced,tertiary,no,846,yes,no,13,1.42,2,370,2,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
34,management,single,tertiary,no,29,yes,no,13,4.13,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
35,blue-collar,married,secondary,no,2737,yes,no,13,3.32,3,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
29,entrepreneur,married,secondary,no,714,yes,yes,13,8.03,2,-1,0,success,1,5,-36.4,1.1,4.857,5191.0,93.994
37,services,single,tertiary,no,72,yes,no,13,1.63,2,370,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
22,management,single,tertiary,no,374,yes,no,13,2.63,5,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
36,services,single,secondary,no,328,yes,no,13,3.23,3,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
33,blue-collar,married,secondary,no,540,no,yes,13,1.47,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
37,blue-collar,married,secondary,no,426,yes,no,13,5.38,3,345,3,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
29,blue-collar,married,primary,no,97,yes,no,13,7.18,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
53,management,married,tertiary,no,-1112,yes,no,13,0.88,3,308,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
33,blue-collar,married,primary,no,410,yes,no,13,6.6,2,355,2,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
30,services,married,secondary,no,2191,yes,no,13,2.62,4,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
60,management,married,primary,no,-70,yes,no,13,1.08,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
41,services,married,secondary,no,471,yes,no,13,15.9,2,293,4,success,1,5,-36.4,1.1,4.857,5191.0,93.994
32,self-employed,married,secondary,no,8,yes,yes,13,4.18,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
38,management,married,tertiary,no,0,yes,no,13,8.95,5,303,2,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
57,management,divorced,tertiary,no,408,yes,no,13,6.7,2,351,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
27,blue-collar,single,primary,no,265,yes,no,13,18.65,2,-1,0,success,1,5,-36.4,1.1,4.857,5191.0,93.994
39,admin.,married,secondary,no,9618,yes,no,13,1.57,2,338,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
37,management,single,secondary,no,1572,no,no,13,8.32,3,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
44,technician,single,secondary,no,33,yes,no,13,3.25,3,351,10,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
25,blue-collar,single,primary,no,-289,yes,no,13,0.93,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
57,services,single,primary,no,3777,yes,no,13,1.08,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
43,blue-collar,married,primary,no,794,yes,no,13,0.63,3,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
37,blue-collar,married,secondary,no,-308,yes,no,13,2.8,4,310,11,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
45,blue-collar,married,secondary,no,577,yes,no,13,2.57,2,350,3,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
27,admin.,married,secondary,no,249,yes,no,13,5.12,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
42,services,single,tertiary,no,94,yes,no,13,0.75,4,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
45,management,married,tertiary,no,54,yes,no,13,1.78,3,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
37,services,married,secondary,no,1328,yes,no,13,2.02,2,341,4,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
42,blue-collar,married,secondary,no,-336,yes,no,13,5.3,3,303,2,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
35,technician,married,secondary,no,712,yes,yes,13,4.25,2,264,5,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
41,self-employed,married,secondary,no,305,yes,no,13,2.9,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
53,admin.,married,primary,no,234,yes,no,13,0.88,7,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
39,management,single,tertiary,no,93,yes,yes,13,3.27,2,331,3,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
35,blue-collar,single,secondary,no,8040,yes,no,13,2.88,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
60,management,divorced,secondary,no,0,yes,no,13,1.08,4,350,6,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
47,blue-collar,married,primary,no,6150,yes,no,13,7.4,2,174,2,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
46,blue-collar,married,primary,no,5461,yes,no,13,9.37,2,174,2,success,0,5,-36.4,1.1,4.857,5191.0,93.994
29,blue-collar,single,secondary,no,1550,yes,yes,13,3.8,3,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
50,technician,divorced,secondary,no,-54,yes,yes,13,11.63,2,292,1,failure,1,5,-36.4,1.1,4.857,5191.0,93.994
49,services,married,secondary,no,2409,yes,no,13,4.53,4,293,2,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
35,services,single,secondary,no,0,yes,no,13,6.98,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
34,blue-collar,married,primary,no,3,yes,no,13,6.15,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
43,services,single,secondary,no,550,yes,no,13,1.78,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
36,management,divorced,tertiary,no,-978,yes,no,13,1.03,3,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
58,management,married,tertiary,no,4152,yes,no,13,1.27,7,13,6,success,0,5,-36.4,1.1,4.857,5191.0,93.994
51,technician,married,secondary,no,-491,yes,yes,13,13.42,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
51,blue-collar,married,secondary,no,707,yes,no,13,1.62,5,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
36,blue-collar,married,secondary,no,330,yes,no,13,12.95,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
57,blue-collar,married,secondary,no,25,yes,no,13,6.3,2,359,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
46,management,married,tertiary,no,1103,yes,no,13,3.08,2,278,3,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
42,services,single,secondary,no,-193,yes,no,13,30.08,4,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
41,services,divorced,secondary,no,654,yes,no,13,2.32,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
42,management,divorced,tertiary,no,47,yes,no,13,3.7,2,370,1,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
34,management,single,tertiary,no,3821,yes,no,13,10.82,2,-1,0,success,1,5,-36.4,1.1,4.857,5191.0,93.994
31,services,single,secondary,no,222,yes,no,13,2.8,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
47,blue-collar,married,primary,no,3067,yes,no,13,2.35,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
39,blue-collar,married,secondary,no,41,yes,no,13,2.25,3,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
43,management,married,tertiary,no,1264,yes,no,13,1.7,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
46,services,divorced,secondary,no,2268,yes,no,13,4.68,3,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
36,services,married,secondary,no,-302,yes,no,13,0.6,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
38,blue-collar,married,primary,no,168,yes,yes,13,3.53,3,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
34,blue-collar,married,secondary,no,3778,yes,no,13,4.32,3,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
31,services,married,secondary,no,143,yes,no,13,3.68,2,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
35,unemployed,single,secondary,no,9,yes,no,13,1.4,2,364,2,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
41,blue-collar,married,secondary,no,-664,yes,yes,13,3.08,4,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
45,technician,divorced,secondary,no,809,yes,no,13,2.58,2,363,4,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
31,unemployed,married,tertiary,no,232,yes,no,13,0.88,3,-1,0,success,0,5,-36.4,1.1,4.857,5191.0,93.994
51,services,married,secondary,no,107,yes,no,13,1.65,2,369,4,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
34,blue-collar,single,secondary,no,39,no,no,13,4.23,2,299,3,failure,0,5,-36.4,1.1,4.857,5191.0,93.994
